"ko","mean_est","shape","rate","method","prop_positive"
"K01497",3.07461841591794,1.04325068838234,0.0543767023095018,"zero_inflated_gamma",0.16025641025641
"K01499",0.408680048773394,1.08492319981581,0.0510519359860757,"zero_inflated_gamma",0.0192307692307692
"K01501",30.2657956885012,1.33886042718339,0.0377146647756521,"zero_inflated_gamma",0.852564102564103
"K01502",1.96940338552501,1.83463909887579,0.137347007729262,"zero_inflated_gamma",0.147435897435897
"K01505",0.216137588276069,8.08191904103312,0.719086028763077,"zero_inflated_gamma",0.0192307692307692
"K01507",197.59516115058,3.95695795279721,0.0198972121322295,"zero_inflated_gamma",0.993589743589744
"K01512",294.418526999776,4.2706699024277,0.0145054387233958,"gamma_mle",1
"K01513",2.86342310386747,2.85623832001868,0.198219333788676,"zero_inflated_gamma",0.198717948717949
"K01515",714.371742703597,31.0979335539355,0.0435318640071665,"gamma_mle",1
"K01517",1.358726791421,1.04671551035321,0.0790117907714382,"zero_inflated_gamma",0.102564102564103
"K01518",13.1413725474352,1.85662046737443,0.0724515690241075,"zero_inflated_gamma",0.512820512820513
"K01520",803.643228295891,11.7027067036796,0.0145620672104648,"gamma_mle",1
"K01521",2.9797690564546,0.680838875295168,0.0336872048425876,"zero_inflated_gamma",0.147435897435897
"K01522",0.66947345693632,1.28747683565903,0.073966098760133,"zero_inflated_gamma",0.0384615384615385
"K01523",165.719133699935,2.22725742240466,0.0133537997805516,"zero_inflated_gamma",0.993589743589744
"K01524",361.021123235221,5.95174094792001,0.0164858523916402,"gamma_mle",1
"K01525",11.8611734568315,1.22282176904517,0.054851561888759,"zero_inflated_gamma",0.532051282051282
"K01526",0,-1,-1,"zero",0
"K01528",0.300617764798563,-1,-1,"mean_only",0.00641025641025641
"K01530",0.215997308028389,-1,-1,"mean_only",0.00641025641025641
"K01531",154.193775775454,1.76992534691873,0.0114785784187307,"gamma_mle",1
"K01533",962.17290684838,23.2242223268375,0.0241372648944242,"gamma_mle",1
"K01534",1012.08199558637,31.3852677450538,0.0310105978388342,"gamma_mle",1
"K01535",0.828602803090494,0.675385956600575,0.0313496199256027,"zero_inflated_gamma",0.0384615384615385
"K01536",0.774844717115513,-1,-1,"mean_only",0.00641025641025641
"K01537",712.304496592269,12.8671937607362,0.0180641759560609,"gamma_mle",1
"K01539",12.4494747223578,0.95681689598516,0.0413840028859136,"zero_inflated_gamma",0.538461538461538
"K01541",97.4263245616218,4.08133760595918,0.0418915280271889,"gamma_mle",1
"K01544",0,-1,-1,"zero",0
"K01545",0,-1,-1,"zero",0
"K01546",135.743154333351,2.55881976309406,0.0188504516169578,"gamma_mle",1
"K01547",163.939972415894,2.98338599912437,0.0181980389233927,"gamma_mle",1
"K01548",132.457535525264,2.38091099169556,0.017744452835254,"zero_inflated_gamma",0.987179487179487
"K01551",10.4400590206435,0.863463853728111,0.0339309940984248,"zero_inflated_gamma",0.41025641025641
"K01555",0,-1,-1,"zero",0
"K01556",3.57983922244749,1.35871344493642,0.0559586963728115,"zero_inflated_gamma",0.147435897435897
"K01557",79.2316212640072,2.07942045094813,0.0250671776159048,"zero_inflated_gamma",0.955128205128205
"K01560",252.906010447304,6.97294451747046,0.027571288262931,"gamma_mle",1
"K01561",13.9830091442117,1.5166092043575,0.0709167164899776,"zero_inflated_gamma",0.653846153846154
"K01563",3.34657712176142,1.8210502962027,0.136038273581173,"zero_inflated_gamma",0.25
"K01565",6.25363133708991,2.10389344008147,0.144491290070619,"zero_inflated_gamma",0.429487179487179
"K01567",121.179460122685,3.40289177854989,0.0279014146975893,"zero_inflated_gamma",0.993589743589744
"K01569",3.0244323134283,3.20994364811225,0.238120609095139,"zero_inflated_gamma",0.224358974358974
"K01571",459.067015335924,13.7240030688029,0.0298954240020062,"gamma_mle",1
"K01572",845.119061534948,19.1670880700719,0.0226797488572317,"gamma_mle",1
"K01573",48.4033557913984,1.69748845870477,0.0283254817372799,"zero_inflated_gamma",0.807692307692308
"K01574",0.655335934385187,1.26883571178811,0.111701581516575,"zero_inflated_gamma",0.0576923076923077
"K01575",16.7116304646377,1.49419092702011,0.0584605429620534,"zero_inflated_gamma",0.653846153846154
"K01576",0.325118941032864,34.8309400154366,1.37349891581149,"zero_inflated_gamma",0.0128205128205128
"K01577",15.2550571324117,1.11346178951369,0.0561459102658425,"zero_inflated_gamma",0.769230769230769
"K01578",0.849327243201647,3.95939529471019,0.209183415347486,"zero_inflated_gamma",0.0448717948717949
"K01579",207.175289192886,4.7072354329037,0.0225753798390543,"zero_inflated_gamma",0.993589743589744
"K01580",139.642463299844,2.42616133843877,0.0172627219915952,"zero_inflated_gamma",0.993589743589744
"K01581",43.4890627889891,1.08044491264487,0.0229329790425113,"zero_inflated_gamma",0.923076923076923
"K01582",18.255968095354,1.13506292763145,0.0553994270484424,"zero_inflated_gamma",0.891025641025641
"K01583",2.85415837807398,1.16492500407726,0.107270216439645,"zero_inflated_gamma",0.262820512820513
"K01584",6.84862411268582,1.15517961635862,0.0951490069924953,"zero_inflated_gamma",0.564102564102564
"K01585",718.037519319432,15.4566634720202,0.0215262615896036,"gamma_mle",1
"K01586",607.356992020481,34.1783721918109,0.0562739420815926,"gamma_mle",1
"K01588",639.42254119278,32.6958103980923,0.051133340305929,"gamma_mle",1
"K01589",139.983817729275,1.89263182385456,0.0134336925444502,"zero_inflated_gamma",0.993589743589744
"K01590",9.44552611690311,1.35406806249178,0.0781103653155076,"zero_inflated_gamma",0.544871794871795
"K01591",693.680750562936,29.9266813013091,0.0431418650107027,"gamma_mle",1
"K01593",5.63205293857688,1.05195176786234,0.0478921674690371,"zero_inflated_gamma",0.256410256410256
"K01595",162.804795447249,1.20140471403971,0.00733211450246869,"zero_inflated_gamma",0.993589743589744
"K01596",95.2236032014974,2.07013733550132,0.0216003927096088,"zero_inflated_gamma",0.993589743589744
"K01597",7.59166844642259,0.849881447480223,0.0337282940700684,"zero_inflated_gamma",0.301282051282051
"K01598",13.6246472775458,0.974702288648681,0.026139481896118,"zero_inflated_gamma",0.365384615384615
"K01599",160.597540321003,1.57774058563118,0.00976121340834386,"zero_inflated_gamma",0.993589743589744
"K01601",10.2578331234416,1.21817417366216,0.0601390067680914,"zero_inflated_gamma",0.506410256410256
"K01607",728.652275215847,14.8968484447898,0.0204443860967523,"gamma_mle",1
"K01608",3.7706368868524,0.643019410012509,0.0513786430982651,"zero_inflated_gamma",0.301282051282051
"K01609",224.156451413302,5.0211909710165,0.0224003857098825,"gamma_mle",1
"K01610",498.256345980662,14.1709574975883,0.0284410978643879,"gamma_mle",1
"K01611",34.4979050698574,1.87059039598031,0.047619183692303,"zero_inflated_gamma",0.878205128205128
"K01612",6.1314098871278,0.975140898188146,0.06218881168014,"zero_inflated_gamma",0.391025641025641
"K01613",199.993621684097,4.27913478720056,0.0213963562996011,"gamma_mle",1
"K01615",240.692255399937,3.54734539487196,0.0147380952867704,"gamma_mle",1
"K01616",0.710426104580621,1.24444253080681,0.0561437400657535,"zero_inflated_gamma",0.032051282051282
"K01617",0,-1,-1,"zero",0
"K01619",523.412200694266,10.9364274248787,0.0208944831824179,"gamma_mle",1
"K01620",538.379297706629,22.5894332576007,0.0419582130178974,"gamma_mle",1
"K01621",220.02008417282,3.68427085835365,0.0167451570260275,"gamma_mle",1
"K01622",1.52732483148961,1.53105215637016,0.0706849019095718,"zero_inflated_gamma",0.0705128205128205
"K01623",3.30102923901703,1.08768305628024,0.0506920244251376,"zero_inflated_gamma",0.153846153846154
"K01624",888.58354841551,34.373834717214,0.0386838522708508,"gamma_mle",1
"K01625",448.594458786783,14.2223875621957,0.0317043317937094,"gamma_mle",1
"K01626",396.692195600273,4.31607071772384,0.0108801503170305,"gamma_mle",1
"K01627",135.736262501032,2.82713311378235,0.0205611070028585,"zero_inflated_gamma",0.987179487179487
"K01628",289.635172217312,5.64712837686427,0.0194973847051533,"gamma_mle",1
"K01629",217.701584954676,5.74436990376327,0.0263864404338591,"gamma_mle",1
"K01630",11.2421868730277,1.44872422257384,0.0751712402025875,"zero_inflated_gamma",0.583333333333333
"K01631",7.76390826388288,0.622655533656785,0.0215919640720191,"zero_inflated_gamma",0.269230769230769
"K01633",197.90022910135,3.65234426603109,0.0184554827582369,"gamma_mle",1
"K01635",2.06747345190378,1.78950827692833,0.0887746879096223,"zero_inflated_gamma",0.102564102564103
"K01637",4.75106319373735,0.594676448929533,0.0345011673436734,"zero_inflated_gamma",0.275641025641026
"K01638",5.90604451895943,0.640417041217357,0.0368398145015148,"zero_inflated_gamma",0.33974358974359
"K01639",199.803872381799,4.74685678376867,0.0237575815082205,"gamma_mle",1
"K01640",13.6909722201198,1.4691775360079,0.0646611233489304,"zero_inflated_gamma",0.602564102564103
"K01641",4.37879333929418,1.08740683990052,0.065267483793436,"zero_inflated_gamma",0.262820512820513
"K01643",90.0559823349207,1.85808691394761,0.0205003160537485,"zero_inflated_gamma",0.993589743589744
"K01644",96.5084542054469,2.26738297931601,0.0233435349429853,"zero_inflated_gamma",0.993589743589744
"K01646",102.349768567887,2.13673086554816,0.0198061505374153,"zero_inflated_gamma",0.948717948717949
"K01647",766.868252204768,16.8165330215887,0.0219288423705646,"gamma_mle",1
"K01649",688.330440964883,26.43362853794,0.038402527281644,"gamma_mle",1
"K01652",981.999297388256,18.2579397673291,0.0185926199905522,"gamma_mle",1
"K01653",554.080360182499,19.2240865136405,0.0346954844371467,"gamma_mle",1
"K01654",27.5340187153551,1.61751800007465,0.0523443391168785,"zero_inflated_gamma",0.891025641025641
"K01655",1.17502535567444,-1,-1,"mean_only",0.00641025641025641
"K01657",332.122552824192,7.48722427942225,0.0225435587428644,"gamma_mle",1
"K01658",256.411695571263,5.47001432049053,0.0213329361139468,"gamma_mle",1
"K01659",1.18394977217041,0.9500712216027,0.118311271708959,"zero_inflated_gamma",0.147435897435897
"K01661",99.5020014839979,2.34840932807994,0.0236016290431868,"gamma_mle",1
"K01662",825.036037310418,24.6810033966497,0.029915061016133,"gamma_mle",1
"K01663",0,-1,-1,"zero",0
"K01664",109.521001385808,1.29297463807709,0.0108219130264841,"zero_inflated_gamma",0.916666666666667
"K01665",100.752370030666,2.86136128092764,0.0280358383736446,"zero_inflated_gamma",0.987179487179487
"K01666",127.224211136411,1.95448178161915,0.0153624987269407,"gamma_mle",1
"K01667",142.865595853571,1.85066917720966,0.0128708798102649,"zero_inflated_gamma",0.993589743589744
"K01668",0.650276268466054,4.86248768516613,0.431398390632343,"zero_inflated_gamma",0.0576923076923077
"K01669",16.387836765141,1.18881167963095,0.0409213080607058,"zero_inflated_gamma",0.564102564102564
"K01671",2.73167924399977,1.07997444693353,0.073494895478919,"zero_inflated_gamma",0.185897435897436
"K01672",0,-1,-1,"zero",0
"K01673",201.785159557727,3.71649536238844,0.018418080747535,"gamma_mle",1
"K01674",2.78261072147798,1.18269824660324,0.0517667024730472,"zero_inflated_gamma",0.121794871794872
"K01676",160.507445468682,2.19567488035412,0.0136795827380016,"gamma_mle",1
"K01677",354.984561105014,7.12277768457032,0.0200650351170152,"gamma_mle",1
"K01678",395.883729158795,7.43029504907854,0.0187688821282628,"gamma_mle",1
"K01679",79.1402841160254,2.18875196726183,0.0271247520432055,"zero_inflated_gamma",0.980769230769231
"K01681",698.580314402766,32.6636952269156,0.0467572511756799,"gamma_mle",1
"K01682",6.3282760720775,0.458003811949012,0.0259804760300596,"zero_inflated_gamma",0.358974358974359
"K01683",2.42656360224617,1.77438780741063,0.135934678728378,"zero_inflated_gamma",0.185897435897436
"K01684",63.1606840047933,1.60885489018163,0.024982556758616,"zero_inflated_gamma",0.980769230769231
"K01685",293.937691940265,7.73268311834641,0.0263072186057644,"gamma_mle",1
"K01686",519.31382494359,8.29588209913014,0.0159746991138379,"gamma_mle",1
"K01687",895.941267374426,24.1418685395504,0.026945816002313,"gamma_mle",1
"K01689",775.025902686137,39.6135939965922,0.0511126065068235,"gamma_mle",1
"K01690",3.66128108956048,0.581811010137575,0.0387086353957365,"zero_inflated_gamma",0.243589743589744
"K01692",18.9834591756752,1.4414626434905,0.0623036385691905,"zero_inflated_gamma",0.82051282051282
"K01693",421.374814889536,9.71820070270296,0.0230630791383453,"gamma_mle",1
"K01695",330.19577746159,7.43074505177926,0.0225040583768326,"gamma_mle",1
"K01696",384.710084160971,10.5700041385593,0.0274752458376854,"gamma_mle",1
"K01697",68.9414660659832,1.09539639116749,0.0145647230305369,"zero_inflated_gamma",0.916666666666667
"K01698",149.560333621212,3.36710362420972,0.022513346571809,"gamma_mle",1
"K01699",11.4277269938687,0.857087185601357,0.0480773528156341,"zero_inflated_gamma",0.641025641025641
"K01703",681.935127579747,23.3601222361033,0.034255637070656,"gamma_mle",1
"K01704",562.709010228218,21.2467055438972,0.0377578911261439,"gamma_mle",1
"K01705",0,-1,-1,"zero",0
"K01706",12.0144537183176,1.02857259026177,0.0504886951928584,"zero_inflated_gamma",0.58974358974359
"K01707",0.269234434532507,3.00587514392187,0.143134962979107,"zero_inflated_gamma",0.0128205128205128
"K01708",22.2553573412812,0.958600997806029,0.0367223400136383,"zero_inflated_gamma",0.852564102564103
"K01709",115.78152753191,2.05615942958027,0.0177589592520584,"gamma_mle",1
"K01710",769.603614078639,18.9714328957056,0.0246509145080068,"gamma_mle",1
"K01711",211.674475353276,5.22728950573052,0.0246949449006848,"gamma_mle",1
"K01712",185.389933725821,2.24591723342473,0.012114558694143,"gamma_mle",1
"K01713",3.94312684609152,1.32376138930955,0.0946884570438895,"zero_inflated_gamma",0.282051282051282
"K01714",718.084501483619,24.646309840802,0.0343222974314036,"gamma_mle",1
"K01715",236.09927814469,5.54738671713369,0.0234959918587047,"gamma_mle",1
"K01716",3.05154525916159,0.604276605034871,0.0215794458493365,"zero_inflated_gamma",0.108974358974359
"K01719",109.200360969444,2.06026580079461,0.0183830754289431,"zero_inflated_gamma",0.974358974358974
"K01720",4.02272967424448,1.06816828588161,0.0868089309922749,"zero_inflated_gamma",0.326923076923077
"K01721",0.152342846708888,-1,-1,"mean_only",0.00641025641025641
"K01724",0,-1,-1,"zero",0
"K01725",7.61942566026648,1.04757423941985,0.0396597972379399,"zero_inflated_gamma",0.288461538461538
"K01727",8.47085944356798,1.2658730899053,0.075677222637491,"zero_inflated_gamma",0.506410256410256
"K01728",165.428984138571,0.560412572339198,0.00327905435521316,"zero_inflated_gamma",0.967948717948718
"K01729",2.72845281901134,1.64363496054019,0.127431930822058,"zero_inflated_gamma",0.211538461538462
"K01730",16.1771399459836,1.01597948820481,0.0334146326879851,"zero_inflated_gamma",0.532051282051282
"K01731",0.367834719839864,8.41397736363642,0.586521602468451,"zero_inflated_gamma",0.0256410256410256
"K01732",0.745754599672925,1.41364809790043,0.121512449073561,"zero_inflated_gamma",0.0641025641025641
"K01733",570.70918317258,36.0282751582939,0.0631289564292837,"gamma_mle",1
"K01734",667.828577924505,10.0308588779432,0.0150201102641001,"gamma_mle",1
"K01735",542.186525887477,20.6702188574207,0.0381238150903634,"gamma_mle",1
"K01736",691.038422747501,39.7117890800674,0.0574668321946226,"gamma_mle",1
"K01737",177.398510201865,3.59132366606063,0.0201146128930199,"zero_inflated_gamma",0.993589743589744
"K01738",803.844135106244,20.9970709913416,0.0261208237696061,"gamma_mle",1
"K01739",137.55098123124,2.19050540658133,0.0158229602273661,"zero_inflated_gamma",0.993589743589744
"K01740",1262.82890075506,31.2739315687498,0.0247649792858327,"gamma_mle",1
"K01741",20.7576329892368,1.42742752395553,0.0551012755184858,"zero_inflated_gamma",0.801282051282051
"K01744",186.928835512978,4.4554127407853,0.0238348071262445,"gamma_mle",1
"K01745",229.348087963143,3.21837480251254,0.0139427549765229,"zero_inflated_gamma",0.993589743589744
"K01746",201.150542319184,4.85411109053582,0.0241317325549805,"gamma_mle",1
"K01749",104.968665321199,2.27784207936459,0.0215611060753072,"zero_inflated_gamma",0.993589743589744
"K01750",74.9012988761807,1.65749820153814,0.0217035386637454,"zero_inflated_gamma",0.980769230769231
"K01751",75.5753665792412,2.25228362462925,0.0294197473883637,"zero_inflated_gamma",0.987179487179487
"K01752",994.258839843186,25.6340342646506,0.0257820531610195,"gamma_mle",1
"K01753",46.6799360008745,1.62797364766257,0.0330867595779988,"zero_inflated_gamma",0.948717948717949
"K01754",553.055079016797,14.7679098314514,0.0267024214978828,"gamma_mle",1
"K01755",661.478007247306,37.7852572091374,0.0571224693718511,"gamma_mle",1
"K01756",718.969969399336,53.0894797835421,0.0738410254157009,"gamma_mle",1
"K01758",7.37246176201076,1.20983947587941,0.0788954372296609,"zero_inflated_gamma",0.480769230769231
"K01759",536.20666162996,8.00621108837092,0.0149312040697772,"gamma_mle",1
"K01760",85.422376608839,1.32323343977745,0.0148946903194473,"zero_inflated_gamma",0.961538461538462
"K01761",99.6612703567074,2.18409253516904,0.0217746767046787,"zero_inflated_gamma",0.993589743589744
"K01762",0,-1,-1,"zero",0
"K01763",0,-1,-1,"zero",0
"K01766",9.99616036086384,1.02977992918752,0.0495276672786684,"zero_inflated_gamma",0.480769230769231
"K01768",287.149907440024,4.19324115241955,0.0146029688457949,"gamma_mle",1
"K01770",494.486625605431,16.5452367603614,0.0334594221635501,"gamma_mle",1
"K01771",43.790717634123,1.8976918183948,0.0411131487793532,"zero_inflated_gamma",0.948717948717949
"K01772",23.7715836448188,1.22789948777202,0.0463562333597384,"zero_inflated_gamma",0.897435897435897
"K01775",824.301168332528,33.70649933039,0.040891000310693,"gamma_mle",1
"K01776",620.494765228951,45.6586489041424,0.0735842612423898,"gamma_mle",1
"K01777",16.8920707651261,1.86319366126617,0.0926236312441518,"zero_inflated_gamma",0.83974358974359
"K01778",595.840131128168,30.3473211326911,0.0509319858587424,"gamma_mle",1
"K01779",198.126093371341,4.07484622820963,0.0204350943894404,"zero_inflated_gamma",0.993589743589744
"K01781",10.8998158406329,1.39701380240059,0.0681922516378411,"zero_inflated_gamma",0.532051282051282
"K01782",6.4719846776269,0.415654375836933,0.0185260482980866,"zero_inflated_gamma",0.288461538461538
"K01783",707.072251586197,25.9662061780606,0.0367235542334038,"gamma_mle",1
"K01784",1085.79287665504,41.0486290979936,0.0378052112705422,"gamma_mle",1
"K01785",915.418899125325,30.9297347001834,0.0337875203688022,"gamma_mle",1
"K01787",107.27830127685,1.75976018191002,0.0160882361056053,"zero_inflated_gamma",0.980769230769231
"K01788",222.274344436245,5.29750757486577,0.0238331940121198,"gamma_mle",1
"K01790",612.458036837211,15.2401953244979,0.024883656361503,"gamma_mle",1
"K01791",428.078900584094,7.06490856405065,0.0165037532903652,"gamma_mle",1
"K01792",55.0839459918089,1.12423339633845,0.0191011579515359,"zero_inflated_gamma",0.935897435897436
"K01796",5.15954866393785,1.62800806314224,0.0809059071049972,"zero_inflated_gamma",0.256410256410256
"K01799",0.960642874697915,3.35733967972522,0.201628179349386,"zero_inflated_gamma",0.0576923076923077
"K01800",0,-1,-1,"zero",0
"K01801",0,-1,-1,"zero",0
"K01802",323.283476305574,4.59393959825577,0.0142102517912592,"gamma_mle",1
"K01803",720.11739103999,26.1969463404064,0.03637871639591,"gamma_mle",1
"K01804",354.526484442939,8.35860404785169,0.023576811365688,"gamma_mle",1
"K01805",168.782401486306,3.90858378775017,0.0231575315514591,"gamma_mle",1
"K01807",107.174846258273,1.84193128633318,0.0168557230907838,"zero_inflated_gamma",0.980769230769231
"K01808",599.748207498681,15.8158081085712,0.0263707467747721,"gamma_mle",1
"K01809",443.859206363413,10.8843261848065,0.0245220241661382,"gamma_mle",1
"K01810",701.497302144663,42.8124218486769,0.061030059157445,"gamma_mle",1
"K01811",419.917888085515,4.08419012985333,0.00972616372327916,"gamma_mle",1
"K01812",329.262640668328,9.92765781296635,0.0301511820254356,"gamma_mle",1
"K01813",156.852671761375,2.5765340283426,0.0163211614811751,"zero_inflated_gamma",0.993589743589744
"K01814",547.558959031587,12.9540720612307,0.0236578579302972,"gamma_mle",1
"K01815",267.734793573886,3.86122670868119,0.0144218338496062,"gamma_mle",1
"K01816",20.9055396001973,1.6152728525967,0.0609207197111304,"zero_inflated_gamma",0.788461538461538
"K01817",321.77396021667,7.36605916359866,0.0228920300407113,"gamma_mle",1
"K01818",222.417955218288,5.24707956392705,0.0235910790510478,"gamma_mle",1
