"A01T1_MTG"	"A01T4_MTG"	"A01T5_MTG"	"A01T6_MTG"	"A01T7_MTG"	"A01T8_MTG"	"A02T1_MTG"	"A02T4_MTG"	"A02T5_MTG"	"A02T6_MTG"	"A02T7_MTG"	"A02T8_MTG"	"A03T1_MTG"	"A03T4_MTG"	"A03T5_MTG"	"A03T6_MTG"	"A03T7_MTG"	"A04T1_MTG"	"A04T4_MTG"	"A04T5_MTG"	"A04T6_MTG"	"A04T7_MTG"	"A04T8_MTG"	"A05T1_MTG"	"A05T4_MTG"	"A05T5_MTG"	"A05T6_MTG"	"A05T7_MTG"	"A05T8_MTG"	"A06T1_MTG"	"A06T4_MTG"	"A07T1_MTG"	"A07T4_MTG"	"A07T5_MTG"	"A07T6_MTG"	"A07T7_MTG"	"A07T8_MTG"	"A08T1_MTG"	"A08T4_MTG"	"A08T5_MTG"	"A08T6_MTG"	"A08T7_MTG"	"A08T8_MTG"	"A09T1_MTG"	"A09T4_MTG"	"A09T5_MTG"	"A09T6_MTG"	"A09T7_MTG"	"A09T8_MTG"	"A10T1_MTG"	"A10T4_MTG"	"E01T1_MTG"	"E01T4_MTG"	"E01T5_MTG"	"E01T6_MTG"	"E01T7_MTG"	"E01T8_MTG"	"E02T1_MTG"	"E02T4_MTG"	"E02T5_MTG"	"E02T6_MTG"	"E02T7_MTG"	"E02T8_MTG"	"E03T1_MTG"	"E03T4_MTG"	"E03T5_MTG"	"E03T6_MTG"	"E03T7_MTG"	"E03T8_MTG"	"E04T4_MTG"	"E04T5_MTG"	"E04T7_MTG"	"E04T8_MTG"	"E05T1_MTG"	"E05T5_MTG"	"E05T6_MTG"	"E05T7_MTG"	"E05T8_MTG"	"E06T1_MTG"	"E06T4_MTG"	"E06T5_MTG"	"E06T6_MTG"	"E06T7_MTG"	"E07T1_MTG"	"E07T4_MTG"	"E07T6_MTG"	"E07T7_MTG"	"E09T1_MTG"	"E09T4_MTG"	"E09T5_MTG"	"E09T6_MTG"	"E09T7_MTG"	"E09T8_MTG"	"E10T1_MTG"	"E10T4_MTG"	"E10T5_MTG"	"E10T6_MTG"	"E10T7_MTG"	"E10T8_MTG"	"I01T1_MTG"	"I01T4_MTG"	"I01T5_MTG"	"I01T6_MTG"	"I01T7_MTG"	"I01T8_MTG"	"I02T1_MTG"	"I02T4_MTG"	"I02T5_MTG"	"I02T6_MTG"	"I02T7_MTG"	"I02T8_MTG"	"I03T1_MTG"	"I03T4_MTG"	"I03T5_MTG"	"I03T6_MTG"	"I03T7_MTG"	"I03T8_MTG"	"I04T1_MTG"	"I05T1_MTG"	"I05T4_MTG"	"I05T5_MTG"	"I05T6_MTG"	"I05T7_MTG"	"I05T8_MTG"	"I06T1_MTG"	"I06T4_MTG"	"I06T5_MTG"	"I06T6_MTG"	"I06T7_MTG"	"I06T8_MTG"	"I07T1_MTG"	"I07T4_MTG"	"I07T5_MTG"	"I07T7_MTG"	"I07T8_MTG"	"I08T1_MTG"	"I08T4_MTG"	"I08T6_MTG"	"I08T7_MTG"	"I08T8_MTG"	"I09T1_MTG"	"I09T4_MTG"	"I09T5_MTG"	"I09T6_MTG"	"I09T7_MTG"	"I09T8_MTG"	"I10T1_MTG"	"I10T4_MTG"	"I10T5_MTG"	"I10T6_MTG"	"I10T7_MTG"	"I10T8_MTG"	"E04T1_MTG"	"E04T6_MTG"	"I08T5_MTG"	"I07T6_MTG"
"K14065"	0	0	0	0	0	31.2494533891895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13080316962979	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57706922876082	0	0	0	0	0	0	0	0	0	0	0	9.65908659578652	0	0	0	0	0	0	0	0	0	0	10.9901238694865	0	0	0	31.2026355640181	0	0	0	0	0	0	0	0	0	0	0	31.3811869204865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.59290451952	0	0	0	0	0	0	0	23.5001918545492	0	0	0	6.63547469606206	7.72884864649019	3.92997183089335	0	0	0	0	0	0	0	0	0	0
"K14078"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K14080"	18.0418758198988	5.04293694033342	19.79955109478	0	2.51589536575991	2.52467335291192	0	0	0	0	0	2.30008461948613	0	0	0	0	0	0	4.32917696528074	0	0	0	2.48917040981573	0	0	0	9.43272504748441	4.66716629124289	0	30.5090724777208	0	0	0	5.78055498010648	2.13683623205153	1.59544466310009	0	8.37202331807843	0	10.8378258002207	7.80485097337136	0	3.24246665135028	9.52334467612751	0	0	0	9.98505678864955	0	0	0	0	0	0	0	0	1.97381624551612	18.4485165558254	0	0	2.94623590897911	0	3.51614474157197	0	11.3923449854387	7.25717765517869	8.91284186502823	5.03135311192915	2.74051510254782	0	0	0	0	0	0	4.38719638937178	0	9.70889594730996	12.6448167483402	11.9588691185928	0	7.42665417259093	0	0	12.9465035497617	0	3.69689700176456	0	0	0	4.4395133145101	3.93664405296415	7.03186709982672	0	0	6.6963137616569	4.5305802193877	5.04188796429348	5.63422552878458	0	2.5690717764645	0	0	0	2.71940642331607	0	15.8457264464321	0	0	0	17.8595205879914	0	0	3.6490753440652	0	0	0	0	0	6.33179661859047	0	0	0	0	0	17.3312669884894	2.15472931388409	1.86435011397195	5.27541744075133	2.90175206359823	0	0	0	0	4.56857352530617	0	7.02809058508333	0	10.8199882815391	7.98984173847012	0	3.07765896840369	13.4226479804724	1.34021593437412	31.7188399490844	8.90274806839998	0	0	0	1.51631788128288	5.30599096174351	26.9561612910957	0	6.65879375583625	0	0
"K14081"	0	0	0	0	0	0	0	0	0	0	0	6.07634294998573	0	0	0	0	0	0	6.68760919263517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5039222000903	0	0	0	0	0	0	0	0	0	0	7.70908227919417	6.91305786834699	4.66342981616106	0	11.8325775996384	0	0	0	21.6027613921598	13.0164628070516	7.38658338935447	5.84643221876869	0	0	0	0	0	0	0	0	0	19.5334109470629	0	0	0	0	0	22.8013047592819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.55595101799636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K14083"	0	25.5942606004019	0	10.6813112207238	5.33954551632226	18.4961582560186	0	0	4.81263563396729	23.2936761424774	0	0	0	25.2077132659372	15.6959514004071	0	0	28.582981551166	13.4960787923662	0	0	4.1906729610889	0	0	18.5822853868261	24.3976014141901	45.124117119047	0	10.0228266862817	0	0	0	8.18917473635033	20.5453460136315	0	43.0509460090238	7.85434410427778	32.2140897239105	148.488048756608	83.4021985449085	9.89123809351205	10.5211889187017	38.0392110879205	0	5.55282410758786	0	0	20.055092784011	0	3.65220160503919	16.5932065016124	38.2691252074844	0	0	0	0	4.27358379763123	0	15.6107366537944	14.0409789030067	0	0	7.49828456937636	33.3507838995266	30.6778434390495	59.195802050085	18.1625062423976	35.3519380619563	13.4343548856812	23.6107519174611	22.2822718387493	31.3717694313089	41.1536820543123	7.83874128585549	9.19475348753021	15.9780609242552	4.48271350264439	86.9380058688295	0	18.5402601771473	0	4.56177274102766	0	0	5.94430902284781	19.0213994423132	25.2889186207663	0	0	0	4.80607863405681	0	12.8581402966193	6.77530790784369	8.82685832968266	0	0	10.2315000345471	23.7008280470444	5.3460655053429	7.05928364679309	22.0823415336306	0	0	0	0	29.7843566125856	16.6347533972041	0	4.01055239927702	5.82951710587256	0	2.6409966953741	0	0	4.07641185022085	22.3856090379465	110.686955259633	4.98611400491918	2.83709581426457	1.36146202233272	0	10.7760357756692	0	21.3789307533581	46.1138106159796	9.15329012537963	0	33.7863321309248	22.5349959162071	6.69969208913935	9.44892740791999	5.95876647281827	2.46269464441404	12.565085970525	0	6.63451751231866	0	5.04160932573661	6.64792766607425	8.54169773742094	20.8162648039297	41.1153267550138	22.5509094332347	25.3588991919257	11.5476569551592	39.9666447937857	23.5831881153862	17.2006404793081	15.5587399992504	17.6991359289254	65.7095102321582	36.1021962897633	63.1120270090337	36.4760036699517	0
"K14084"	0	0	0	4.7684425092517	0	0	17.9821490690955	9.03429519260502	0	8.20032476444356	0	8.36537625306255	0	9.90969891883141	0	0	0	53.6660061776995	4.00062335630854	8.75994235823426	33.8623950991751	7.84587104381645	5.25773749828425	0	0	0	0	0	4.74537535085063	0	0	0	2.29600195385822	0	0	6.27541567486034	0	0	48.8573579779807	16.888945205344	0	0	6.37685108098889	59.4723157325514	11.9694208541338	0	0	0	0	0	0	0	0	3.28169362920589	11.614344409033	0	0	0	0	27.9301634394943	4.7773077589521	0	0	4.22728978165729	14.2962760601584	20.5285909361961	17.4105553470118	6.91244459071347	0	0	0	0	0	0	0	5.88283152211215	7.78417142013249	19.0941620297096	0	0	0	0	0	0	0	0	0	0	5.75937025041748	0	0	0	0	0	0	0	0	4.95785649822192	0	0	1.50474204050063	0	0	10.1354918188206	4.81445933107488	0	24.9306096090532	17.0063808667161	0	10.5174690470836	0	0	0	0	0	0	0	18.4478258766055	0	0	0	0	0	0	0	6.75197276426565	0	0	10.2724100721297	0	0	0	0	0	0	40.7242524297213	0	3.47880489365299	0	29.608171235247	0	6.05272930452726	11.1978588603611	20.1887847135505	6.14014086915609	0	0	0	6.2856661504632	0	0	13.253445968122	0	0	0	0
"K14086"	100.470695972061	101.216786685461	28.6417062269524	31.3884685829395	71.1154063845517	54.0721234807929	0	39.7331608292348	22.8518662000093	31.4489044774747	28.6017836510565	70.2730111016762	14.511991499045	68.6307473675023	68.6907438749125	40.0162812364756	24.1038816187408	120.974827352354	10.0973479640914	61.1515976130983	35.6077255954762	51.6679312641571	29.1078496888927	101.148083662198	81.7075839793819	58.1601938720567	62.1971801851234	81.4992589606685	79.4183590879048	95.7792002353737	95.1475275592268	90.4138431749652	36.4361452922481	42.2443530750969	17.6600784314298	40.0035817484108	20.7880050765828	107.353703339991	458.557346591125	202.389144327595	180.473519219276	540.340002191265	39.337630108237	156.781416452934	68.3116465284107	32.2126456083922	74.7144781663266	47.5255139923622	13.7279041713656	89.2336948678562	54.6487015615649	21.7743268912421	11.5011494413829	78.9816657540804	55.9669060440497	39.7348172746475	60.644573098084	98.3284480662055	38.7896764928855	28.1402191292623	10.3967172245669	21.9137006601225	44.8097485865931	80.4607704114481	14.8419354517675	11.1619074215832	28.7545496555777	19.9803559990118	59.785157052807	12.6036042264027	26.0838080815089	75.1696729040677	37.4626414043499	65.1638851189497	10.1155829973271	22.0543527667936	8.19704467786267	125.683091841126	21.9956056042557	33.2116640013132	26.3658641708531	24.7363350242018	122.109567421985	17.1708235892092	31.4221421233933	22.9208006534878	126.825958749287	74.7954229337926	32.5741938352789	56.4754864128109	51.6224132725522	72.8922619625014	35.2801848471648	22.495357290082	25.4243697188295	48.3958419954621	52.0385285477755	56.9746739944731	59.0580026754084	12.7373265339395	29.2096984332476	23.6789814239299	20.5567897236917	91.8574824003197	137.846776191868	123.350399686554	41.3094403405823	95.8418562657528	34.7145814201868	70.8799060135836	30.6960510106102	109.895786384153	116.543222187466	49.6753993756755	102.484154283947	85.4986108221877	73.6524747040148	24.8269806189832	105.632424270809	37.852600295185	61.7592193630893	47.3422622904996	39.2620691891657	28.6378355940292	56.2864679474092	49.3014360414726	17.5686950583102	48.5193401671601	21.1142654861588	42.3510361812469	99.5250229110814	24.1620839493923	54.7720769251321	72.4771033851051	35.6075094171444	24.0004998645379	45.3993043118918	54.6479465699118	104.931886927493	44.2052210390544	17.4055844767429	50.7228238395124	69.788948481164	23.0137079477227	57.227782351071	7.02482464772186	94.3870629784535	73.3688366843249	39.1645352451938	68.9138538019897	63.9588454837706	148.012936724283	58.4859322993833	176.32570555995	114.363823406653	127.915995115316
"K14087"	195.22129722395	157.42501559771	98.6681749313319	16.6461993050241	152.177047215184	71.3570474163339	0	13.7978326577968	8.79179805758271	21.0374823799861	23.0024926717492	40.3174177418636	31.6136411593043	67.4323346771966	60.1292122319796	30.9187055862154	9.49582464551076	72.7926450576409	9.75242646471344	17.2377196624698	23.7829530796882	25.1789046968753	14.3926892411133	69.7769514995381	16.1678817170761	75.1787978937706	46.8422698750829	52.07417051644	48.9294021446137	106.041794824616	39.5575213676996	92.3948292650242	32.356468815938	32.0721304017998	31.6439054762372	26.4056451773344	22.2811056844149	20.4392845144811	55.9516938846145	21.2217112527882	59.0241854861209	0	23.5140335763323	246.800424245181	60.457789008125	16.8570541974807	74.6527816525641	38.3310238082793	38.05739221874	70.6204291959944	51.3511077314564	19.2665251044577	18.3102876678733	15.4320571242773	12.9551874221084	7.32222330166792	11.3614788766294	39.8804307380384	0	3.89087367191751	22.2786797669292	6.537768268452	47.3137371365912	23.4971432019392	5.15272140684153	0	8.14943758354538	36.8632082840382	38.5680868882123	12.9444911828186	23.817649988303	56.7131123412647	24.4988947369393	38.7068280885411	0	15.1518782618303	10.1951979661912	78.4691590262038	28.6846801852759	35.201743989256	47.4401321552422	14.2081091841619	32.908060311259	17.9358326401756	38.1921854717972	37.9993710320184	44.6401889240928	63.4447797377363	28.3054374081951	3.89682823349977	18.8860326066198	61.1969211869881	32.0818346268299	38.5363504631785	46.198207616786	52.3230903341748	89.4374337872806	35.3537426163724	128.842811380505	28.00451930519	30.8628397149566	63.5645985424025	23.6490591376231	107.158643794004	44.3715060606901	18.21874641022	21.4200941748428	15.103050449947	25.4666708703751	3.64209175482048	0	134.542824206103	45.494349066788	17.9968328888417	31.4691468882977	147.502623875409	23.1389708805697	11.7335994974876	53.4115970906257	41.9008533206325	48.0645701811389	42.3575282420679	41.3150537227199	26.3236494987313	30.8597236215273	37.8910396747566	14.1582213849646	55.8291188208155	26.2553612067212	49.26715733879	15.8999734791546	70.6011380216677	35.4275752111195	56.2164850766764	31.084215946691	32.1147628220956	22.9568080011026	95.3361064281372	110.873109785956	28.3445296491273	5.08578116167996	38.2452675835514	20.5614880590655	24.839604228714	25.63667063926	9.10098739785828	109.899740594355	48.7756155164237	39.8949191496254	40.3040397932801	23.6763126108051	197.144134537955	45.2282525901823	32.3161039618906	129.811660119534	15.1706439351038
"K14088"	77.4024517040216	171.653815084426	127.669028501533	54.3659553150613	86.0363290586535	77.3339471877209	0	3.93712475319752	14.952321637124	10.3029721399419	0	23.2903305291215	53.5421783796309	105.96509734988	63.2901266145449	70.2284859814814	59.3778547193371	161.259803929087	19.926866018716	22.4897087477877	46.3767585053919	67.667320727391	13.3616408384274	131.532751436614	51.4903228083235	43.1579581340038	34.023715673459	60.1674316926793	131.928165782514	120.456801145007	84.0106874164943	30.2515423129286	33.6913330185718	73.9911037453629	11.1241180315624	40.8772553006584	13.4909910497007	218.210567607747	232.373625889793	121.655703525534	263.884101994768	356.418520722178	41.7393888937455	234.591155975449	66.9476081671893	39.9839166887513	132.184152494786	30.3781101562598	36.724478335983	110.134402291441	94.0820442228869	34.0688553676386	15.6278888375479	97.3689318555594	74.0965769892741	13.3059756772245	70.704917651881	97.698761695147	26.4979293754444	10.530734177255	0	23.7362217314068	62.4021677063741	62.5548945349499	0	11.3282773154009	30.0793088250987	41.062457545752	38.2119752860699	13.8074572616732	28.2760183036614	114.307958394303	20.3911853186405	73.1431845335107	9.30688462762205	27.24679862873	0	181.42253658727	26.5284837862138	38.8400529545862	0	16.1633840228235	40.6453721106325	24.51230460824	63.5179204008567	76.69919129965	143.124614302768	48.159403761318	17.6707950865082	69.4414791209659	40.1256437447637	71.7176304058675	71.3625076148417	0	76.7541895468105	34.5092209202219	66.4896711708073	83.6638284074949	106.7624049104	22.9506251630644	25.8587249065225	120.668532970659	36.3745052450108	111.490410007027	121.372206554537	46.2666189701512	15.1605058433431	82.5650446913755	47.2209990482757	64.1031992329614	39.6078077556261	209.844382348482	100.249042142813	87.4997531699913	196.044033555284	131.309135151442	114.411393260503	0	68.6290257998507	51.482377121924	89.7724526083834	79.0573845103989	56.3321356767773	39.406305377424	54.974393365778	89.4241208912775	27.6813209436884	31.6621506562613	14.0878766703493	92.169305468726	140.277280813134	81.7343944020077	84.6690311389734	60.3975861542542	54.66534528556	31.8299312227866	49.9587162072188	122.272787386383	103.886346284444	42.0591668986299	18.6113284752857	69.2962648292167	46.4822302223453	9.6169548804413	14.1695558518987	14.5341199608039	90.4274899587207	118.104519874175	65.0241325909986	68.6357758966239	25.1356798114711	239.788217173105	30.4917198393271	33.979432842282	146.675410527812	201.459626450034
"K14089"	55.6227192830496	71.8305195430213	56.9608707171149	20.5702855177991	133.801837361237	26.7229544929481	0	16.6558199435681	23.8846318225392	22.2612694436418	0	33.6591123253147	70.8887514771134	69.9508158976335	78.4797570020357	48.3397931349717	34.0488397691304	52.5926860541455	17.6058866760926	0	42.8195447705698	15.0240083817762	16.8019002662562	181.694836619905	25.3164651046677	55.1477242140027	83.479616670237	18.1967045287785	104.223265569116	89.3685566446445	81.3078642381006	23.8504913307727	4.42011071330995	36.5413654099588	11.8812569551766	21.903112881784	13.9602429122989	63.4071306451614	111.111388617988	65.6976650423989	133.917542698684	246.396755870604	13.8627197412802	124.006105144469	86.5042209784328	26.4855259775169	79.563932744779	37.5234618172181	6.54238219112135	86.7346872794503	62.2654615681394	44.8178525157171	0	52.43855094188	76.3347570260758	48.6783830676101	36.169602164893	111.15863023397	29.3099545336548	5.38237524615255	8.51953217013125	20.238775652268	47.4823251750154	86.4994435003659	0	52.7461745032545	38.2644760910815	11.2731878724583	17.5149703086552	10.5217254534141	20.1362333624763	85.4519744760757	35.4040102313259	80.4103138355499	5.82568350736647	6.75246748625047	0	97.5789983852667	17.6856558574758	16.0844178538279	0	6.92485321498343	56.9873258458352	0	33.0668272483092	35.7008247791164	58.6335814795993	51.0220256632145	34.5014572845928	48.1730691092375	16.8084247415677	38.1705476649462	24.4928362778598	42.8497355351294	39.874681730604	37.9883521846585	44.2848263697897	54.777340338411	76.085072808328	11.8527899690826	25.7869099682568	0	21.1806388235951	98.0705056494492	51.2758170711446	78.0929014302227	23.9973782333132	72.1283520000868	18.4692604834412	10.7815059269267	0	136.277691261878	177.054670106927	25.5796568673086	202.260128845571	72.3020385860178	88.8746836094611	10.9230547953585	13.4194179391652	24.5387213060773	72.8505951222763	33.2063361064877	14.9927454270181	21.8781760374659	63.9816851445723	57.5802753500827	15.1044391507915	43.8816449698184	18.0834602736757	46.6918286597169	61.5762609283625	25.3396114655043	41.1658444354558	49.7099474520611	28.4783535319983	35.3050831340666	43.3224091289465	130.174634730241	81.547149443558	48.6026695173631	0	48.364257938672	33.8357931620895	15.2225595968483	18.3693965060626	9.01581772969651	144.382119935666	106.683069896249	87.2809642607176	67.8604968361744	36.5906649439715	208.741773997922	39.2415177062645	0	123.457243190606	122.189642999042
"K14090"	37.409031332745	153.054332019824	99.6674939838384	65.1508549578659	127.314788404809	65.1540890924932	23.1367694805867	42.0716583951921	25.5631569917938	6.64158534640884	5.78445036304281	59.6577503479275	118.093144942556	109.825293302595	137.488210656975	32.643840027644	62.1572436636465	150.219638458924	16.0392132357556	34.0074018759874	33.9663737944643	36.6291385907281	32.7148111004353	246.34248914619	68.6199608080727	65.8930556361077	121.97934855925	66.3160072374233	111.430041193156	77.2860944409397	126.649928295588	60.5030846258572	23.0668103271338	39.6061250895037	49.3330451834506	52.9794791774544	16.1511864679515	73.4800724280933	260.24201631961	117.919030856612	155.450463765491	593.734825148163	59.3925864377659	184.852384347818	136.590455343551	28.3777838638039	84.5184147003387	47.3479972605515	26.5124762180522	163.055303392506	76.6253132802747	43.6962378542184	31.8449626065484	117.921241629742	83.9659981046487	27.2717518012535	70.9330136865875	88.8276119524453	49.3777721269332	42.9516229119406	34.6557240818898	58.2231667316903	103.325782347893	91.718268243618	19.9756186046049	60.934902760684	23.6662960128212	28.6834149371662	43.6880946661824	27.4681213243659	15.9090370440719	107.969453182589	71.5818280704595	151.1830016085	21.4975926609861	26.5733986626207	25.8474409976194	104.221752774156	36.8466531837714	33.3724683188651	59.3808456909154	20.316970225458	92.6053017681219	7.59678861825619	57.9591011375282	32.3053659006678	113.551729681484	74.7471224001788	35.1094615019292	66.4093672227685	62.8897125803715	95.66346707251	45.3576375802558	37.9843047772457	69.9627440104482	54.7777709712548	151.5412238759	94.290873586276	104.205290694439	26.592237273809	34.1957882246653	71.2990732174421	22.2474038195785	117.896522046816	187.200125145878	96.9025350399535	34.0651042228965	86.7005701368314	45.1566930789522	14.7244566659171	38.490346094809	132.762613809482	151.707253353592	20.4306245719481	234.858234889065	108.314747069648	84.2726721564719	50.5676445348578	38.9363410055779	29.5669344054949	87.6773565065734	67.1504249128049	49.161548141546	9.64164700020984	85.4922683444765	79.3197670638894	20.3255887314129	59.7348821487117	43.0189761903907	52.4091954343761	58.0317104331556	35.2514564897357	43.461337619589	69.2111998902824	46.7835796499523	15.9061484559299	36.8146037148083	83.8696768922986	107.155914269964	46.6739921555629	42.8872613605733	44.1617835945241	61.6908291747382	35.3861433722315	21.3089721680224	20.825313937132	114.819677548642	72.0960344586252	53.1819495495412	108.063921875982	57.3627848896898	209.290613018074	143.976854595267	51.7298828345189	30.6216219523415	217.71685905575
"K14091"	36.9769138090994	141.09315249868	74.481557390573	14.9041551917076	101.010080056708	78.503694392572	44.4264859354123	24.8304554986936	0	26.6765751673185	0	48.3017770092086	82.3359720860102	91.6878685013374	99.5214309808423	63.1346995187055	71.4625844469517	91.1259411829254	0	8.60625915896699	11.7344933511993	9.41504525257974	18.822220085182	41.9391791419429	23.7422726407488	21.6632353844002	113.293765481036	34.5626430531372	98.0835456376607	226.400343499766	121.794993296674	0	11.169739234986	9.45180814299165	4.34735647210484	15.0609976196648	27.3846982501387	58.68705454653	300.839325786439	110.545823162251	184.903775171509	469.149378602109	51.4304079036986	245.24969804562	75.2915182760032	34.2482355875305	46.0241185504572	46.6984058347208	21.8649210045315	206.949301056661	67.2737197937847	0	12.454713439061	111.513861186608	57.5644288410925	7.40991459869388	45.569409842133	118.789491010227	33.2066536913084	38.3694076953449	11.1528421136264	8.69544756497081	71.6382871088619	96.580784335373	0	63.3877552015607	16.6167610302787	14.6614270618318	22.9188631443564	4.37236146619651	6.88128983255492	43.7636183566759	51.5505514449128	24.6803933554658	0	15.376906156808	17.1097629234595	233.508223548041	10.727365028305	20.1055223172849	60.259260568	10.2487827581755	22.9977743965858	0	34.2019571389228	64.2614846024095	39.5577291271936	122.201521563817	25.4922945510282	54.3928034890072	48.2082120655392	77.9984325419389	34.1759184418559	22.7191916909783	61.0184873251909	30.7764354343701	65.0229872479219	54.4154981512162	120.246648471169	13.6142877226742	22.6761126103351	82.4737312180416	25.2412923633285	62.954252001407	104.848225432297	168.763124642038	26.8713157462848	43.0944747508313	60.8810805651728	37.1732184680529	17.2328707427987	270.456967152075	132.289727119234	38.4075125411025	141.471367156276	147.699354573099	51.6536622687466	11.7335994974876	41.104015452317	10.8647873796268	74.5763283400628	38.5132847993054	71.0225447328661	17.8115161094219	29.5258890199831	85.1387108628944	20.6713869136848	63.1895687565385	25.6810251803242	24.3802269900421	22.3544181588115	15.5299202942051	0	47.3706558072582	43.6319728426029	19.7731390929432	39.5584519473855	94.2418717009672	87.6258068111571	51.5023361716557	42.781029644535	48.1011600359782	53.1146200869068	35.4350868623729	36.5699566471797	24.7934987566654	107.199163878376	90.7018892794773	62.0701970199735	82.2090181041475	65.7138472463161	156.982171893552	160.822418677401	0	50.1545050461836	213.445199162884
